"x","wx","math_i","math_j","latitude","longitude","poverty","minority","unemployed","single_mom","is_inf","labels"
691.098138747737,630.31355420707,689.384163111448,630.324328190424,33.860028338293,-84.1250717405204,"Med Poverty","Low Pct Minority","High Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, High Pct Unemployed, Low Pct Minority"
670.673356010579,607.813690598936,671.457736211829,607.833549055224,32.5409241344011,-84.9221605730712,"Med Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
650.95112518128,606.068414212453,651.223162566312,606.044151364313,33.7632431748969,-84.2891412843959,"Med Poverty","Med Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Med Pct Minority"
570.409286562353,630.422307623427,571.238579048775,630.422032875996,33.5619613558149,-82.1476236567711,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
721.942841610871,638.603841372187,721.393033806235,638.602017046539,34.0023461766548,-84.4192927355676,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
721.71747954376,634.981749158557,720.22643357981,634.980194691187,33.9821128838461,-84.4589220403524,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
619.942593521439,511.433528115831,620.100950874388,511.442531901877,34.3670844378624,-82.9467994610847,"High Poverty","Med Pct Minority","Med Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, Med Pct Unemployed, Med Pct Minority"
541.202232844196,583.638043216613,538.2452596277,583.657808726448,34.2280470384143,-84.0413263227937,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
709.863051081076,636.513587936183,709.037762923166,636.52829800399,33.9890884128783,-84.0669341931859,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
680.073517933488,624.275982624428,681.060954372399,624.288758410774,33.2410294883106,-84.3683263107494,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
568.204025981016,611.867597419974,570.168029755354,611.880913114296,34.0292476924101,-83.905003800545,"Low Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
558.42724141106,627.09900805132,558.203026133589,627.124893209226,33.8491037417577,-84.162483423392,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
690.861946997233,582.34553967228,689.072225227021,582.352845400218,33.5858795426921,-84.1678080996953,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
571.508681375533,550.012311044289,568.440090479329,549.981486220714,34.7512272017557,-85.2656700484022,"High Poverty","High Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, High Pct Minority"
539.229456498288,585.902101611043,539.976364393719,585.905203251746,33.8707637749019,-84.5956004377417,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
641.029587160796,650.011775114816,640.482054899447,650.012888331171,35.9129186554724,-84.0151896699997,"High Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
688.061302781105,642.43812579898,690.873552779667,642.442957951203,34.0640328122795,-84.4469353806028,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
601.259543699212,638.199780489548,601.406052011997,638.209724290269,34.0378900450267,-84.4913529047263,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
648.959508960135,638.585420537408,650.172817884013,638.575828672601,33.8689999277154,-84.3574982646128,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
631.354740782641,638.966491306644,631.021676634438,638.973979153978,33.9879631313365,-84.3363590437535,"Med Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
709.617217991501,646.308670880192,708.474729838781,646.309203138659,30.2867212826962,-97.7972891726119,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
489.931628663093,527.325147624149,490.361429383978,527.321401506215,33.5820862124854,-84.3817711787312,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
730.070428353734,637.558562800354,731.157838728279,637.553140263902,34.0312938460574,-84.4317943667127,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
350.91301816795,513.328810730561,348.52154099755,513.326276227711,32.1495623341978,-83.762726867336,"High Poverty","Med Pct Minority","Low Pct Unemployed","Med Single Mom",TRUE,"High Poverty, Med Single Mom, Low Pct Unemployed, Med Pct Minority"
561.234067840502,607.105588740778,559.133037731983,607.10699380164,33.3907685538695,-84.7072649156228,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
579.545604824089,644.421514672984,578.792476589791,644.422113617724,33.346963684122,-84.5152957320585,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
480.372542300262,577.334624131884,481.95032551419,577.338071988868,33.9561804468499,-83.5919548191189,"Med Poverty","High Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, High Pct Minority"
709.665643559769,614.841108308661,711.950013680384,614.817469004151,33.6273115241832,-84.0417937977067,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
528.413149290718,628.735418511666,529.25289797876,628.741500857938,31.1516743133472,-83.7936643386805,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
570.982953217812,641.483064506018,571.435750793666,641.458224394415,34.0776384430091,-84.3775752122747,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
568.51396448072,593.555500875592,571.778835672885,593.553890580759,32.0722948658152,-81.0955597292569,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
638.143397097476,607.012379924646,640.741043032147,606.998149363007,34.8064344810571,-84.9937549527007,"High Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
649.527228269726,649.892430593877,649.35126621183,649.912932598852,34.0068289092911,-84.2623001903742,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
678.849239140749,643.178740545234,679.454883186147,643.167838854101,33.368912753448,-84.5441166861615,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
680.043243109249,629.285678311016,680.725265597925,629.280294026341,33.8186055813907,-84.2907324945449,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
678.612223632634,544.459584437929,681.153519793414,544.442290767115,33.4759060210587,-83.2605963640231,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
518.628289202228,645.334758383457,519.244624189101,645.365182194049,33.9878300580123,-84.2774471147966,"Med Poverty","Med Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, Med Pct Minority"
490.863241828047,599.993913671663,491.443095358089,600.015906372257,31.5242637442332,-83.6497327414478,"High Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
628.780267372727,621.425360081242,629.593475767411,621.419353273101,33.9525715973207,-84.5137384538096,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
631.678537397645,612.17189312946,630.723131304607,612.15385708753,32.003581656136,-80.9674251303741,"Med Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
619.693260521628,552.45449318389,621.718470311724,552.487883215649,33.5134324768413,-84.2954006972957,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
649.844602065161,624.984952914529,649.665442754515,624.991964378469,38.287306666563,-85.6525474333016,"Med Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
468.371439769864,621.47842280342,471.931617780589,621.476431631632,32.835531456139,-83.7561127480293,"Med Poverty","Med Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, Med Pct Minority"
629.372988343239,632.940032796192,629.74348925706,632.975801158873,33.8920888877789,-84.0666080859729,"High Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
720.142074013129,644.854327921745,721.264852250926,644.842706337003,34.0451949414032,-84.1449632442852,"Low Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
709.142637597397,636.153161570119,708.641721570864,636.146779915066,30.9290328700934,-83.2370699315363,"Med Poverty","Med Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, Med Pct Minority"
748.792392226867,630.181505750229,751.650102790445,630.157633808292,33.900108218734,-84.0476805275057,"High Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
529.886741948314,626.454614350915,530.988608515821,626.472641108483,35.999556268296,-86.7495630893621,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
738.878429975361,641.049253077569,740.789071658626,641.052723535616,33.9607761307724,-84.2871395255188,"Med Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
601.988949513994,593.168118419096,601.074124295264,593.167874835273,33.9017317964461,-83.4780789027337,"Med Poverty","Med Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Med Pct Unemployed, Med Pct Minority"
721.129899169318,636.546167195901,720.90720729623,636.565108439121,34.0133869633403,-84.4800452125545,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
610.946282516234,604.675459489124,611.325561953709,604.677694765814,33.9154738126551,-84.6233777735337,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
580.709119967185,591.846200223168,579.297033949755,591.84814401526,33.8848278778518,-84.5651313288159,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
691.310915590264,652.691205727025,690.575512267649,652.721340398025,34.0584441504639,-84.2301610373484,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
731.176620176993,628.661077330856,730.899062173441,628.651879103621,33.8233176819392,-84.3086345386095,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
559.084348635748,616.658449719313,560.498449810781,616.661956493417,33.4368554236087,-84.4636048909136,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
571.743239581585,630.010252526458,569.69539540913,630.009220321449,33.3156571380199,-83.6897433451245,"High Poverty","Med Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Med Pct Minority"
688.777402202599,628.649886818641,690.312304679304,628.656213670727,33.4050964319738,-84.4756031655462,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
630.756480529904,584.643247194472,631.87653419096,584.669939866858,33.9207175546193,-83.3178911774326,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
469.214925993234,617.909053673133,469.954330606386,617.890302059446,33.6109992822073,-84.0805776209503,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
581.2882020697,570.000763352169,580.076810867526,569.983554318864,33.8999172012021,-83.1031100402375,"High Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"High Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
629.74397127144,574.996167238615,630.17748809699,575.017830366203,39.0227967582753,-76.4603818139018,"Low Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"Low Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
439.732181988657,629.995339494823,440.858829084784,629.990220250944,34.7606386689644,-84.5648858195092,"High Poverty","High Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, Med Pct Unemployed, High Pct Minority"
618.819406519644,644.607435249281,621.247143234126,644.603086212203,34.9748187628857,-85.3590160889811,"Med Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
751.181698869914,639.260770029623,750.094399096444,639.221175325541,34.0496851266418,-84.4635965908674,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
628.510749245062,653.168992051012,630.02439409215,653.141128849955,34.044502046117,-84.2443889842059,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
579.27248704806,627.5133320239,578.818335868418,627.497442399515,35.5222912767088,-80.8833076690655,"Low Poverty","High Pct Minority","High Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, High Pct Unemployed, High Pct Minority"
508.455292283557,646.228085874275,511.760573061183,646.217126518516,33.9796078211359,-84.1783554875271,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
719.478357275017,634.315073253701,719.033434616402,634.303884738674,33.94771697711,-84.4052328072005,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
698.164758282714,623.602314840705,698.776209927164,623.610372279938,32.5306501610095,-84.8749131476739,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
649.930919131264,625.165121638117,650.354715225287,625.136357523343,34.0693031151772,-84.0336840933251,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
680.672991942614,640.246140206238,679.809789896011,640.242405414395,33.8595839157277,-84.4622072412229,"High Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
541.63043732848,525.005554735763,538.067240072414,525.002119384119,32.3181465419455,-84.0290377789369,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
530.029708320275,604.291799121793,530.928089655004,604.291408062195,34.0425961689683,-84.7399974436892,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
611.486741174944,630.177860013265,608.73315434251,630.210222548358,33.8758948057663,-84.0006822624159,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
428.710721136071,636.829655976575,428.91558865644,636.815538906641,33.995241451625,-84.3943071733446,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
760.093948756345,638.81855330513,758.192887431942,638.79834542796,33.5396503396238,-82.0864852174353,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",TRUE,"Med Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
621.672349140048,519.988046387034,620.200165254064,519.986779205734,33.6321078350604,-83.0095098684162,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
530.303250040859,554.984513642965,529.762420422398,554.984384716731,30.9336253571711,-84.9374462275775,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
560.9605205236,593.104117388681,561.062758008018,593.117996688904,33.9322653423798,-83.4331521887806,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
429.106892698444,575.223775340708,428.581694364548,575.229171479587,34.9444978726467,-85.1989904424455,"Med Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",TRUE,"Med Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
608.612621764652,582.481821297901,609.488892786205,582.518736121058,33.1946207316267,-84.2479785379488,"High Poverty","Med Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Med Pct Minority"
690.23125275597,622.552273269774,691.061207713559,622.55752520958,33.7766552522086,-84.3158207167555,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, Med Pct Minority"
701.55025593657,553.679477277054,701.333320411853,553.695313370815,33.7555002861691,-84.1189833374737,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
619.238314405084,598.631502485918,618.845364551991,598.622743039252,34.1719688885058,-84.1742337337934,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
611.515685775317,600.518908716189,611.835885394365,600.48403153019,34.2780713402447,-84.1273106546596,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
649.885934541002,633.786305645166,651.39383445587,633.797631388614,34.026453514973,-83.9959898510215,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
620.71957771387,630.89963678328,618.976448976435,630.936842872873,33.4236381030277,-84.4880608375508,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
579.155094706453,603.329189113111,578.389174086973,603.325786532154,31.936133591612,-81.101555307649,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
560.770865923725,566.669171332584,558.693884151056,566.655543729858,33.5338639711911,-84.3008096113953,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
541.224113100208,520.013752640951,538.41329804156,519.986800641101,31.8701157657527,-81.7220347846561,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
698.697795454413,640.007874967372,701.985677878372,640.007000905285,32.3858614157719,-81.6743053741525,"High Poverty","High Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, High Pct Minority"
611.593878732063,638.495125416085,611.029879162088,638.482825664086,34.0127520458803,-84.4304120035365,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
610.70910171885,633.325563958346,611.676450614817,633.343333982155,35.0716107927517,-85.2850801534157,"High Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
598.746415173635,622.752011489742,601.99869027175,622.765902072471,33.9750709192769,-84.8149520491515,"High Poverty","High Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, High Pct Minority"
638.099375956692,645.165586237378,640.231615060009,645.145584698599,34.0831507542815,-84.3342052367367,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
708.844703872688,623.140765651201,711.554158668034,623.142847450348,34.1894595243462,-84.3840312433831,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
489.550397885963,550.006574969636,490.318186442368,550.0146118645,32.4158086705264,-82.0702808322239,"High Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
650.259740148671,604.373314588512,648.35130139254,604.35601385423,33.980763334227,-84.7298645432219,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
469.318650830537,607.719196121681,471.508972965181,607.749626306565,33.915232820246,-84.6970440133975,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
690.405628762208,630.001088840002,691.889441028237,629.983117403919,34.5398831113467,-83.9882378238974,"High Poverty","High Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, High Pct Minority"
479.600013597868,606.35193039331,478.117711618543,606.359625024982,34.2562654198686,-84.1662965613411,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
568.440851017833,592.836360403415,569.067445307039,592.824742231211,33.9264059486238,-83.4642348156522,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
709.956135345623,589.44188266538,711.275563623756,589.449583964366,32.048468844342,-81.0961383489328,"High Poverty","Low Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Low Pct Minority"
629.719773026183,644.772712298917,630.994421267882,644.784372564079,33.3909717080658,-84.5998622663063,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
738.846370081417,590.498803141102,740.304014770314,590.472920547239,33.9206477365296,-83.4731198752171,"Med Poverty","Med Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Med Pct Unemployed, Med Pct Minority"
700.14842752181,572.185569573838,699.141877909191,572.1711163856,31.2561608695403,-82.3459465446996,"High Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
620.595246646553,619.99140335504,620.638339024968,620.000043053972,34.2420522856729,-83.7477514095737,"High Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
638.533983216621,632.270713827556,640.556734672748,632.28988672968,36.0036818733734,-86.8117851133838,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
540.20164815709,652.684724515806,538.267050242983,652.675211811056,34.0385846485212,-84.2450331116726,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
701.527248682454,680.014445761023,701.53634705022,680.007674838183,33.1624086055885,-84.8736585966855,"High Poverty","Med Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Med Pct Minority"
699.913949288428,646.125450156017,701.557035936043,646.108099334417,34.0800470746671,-84.3238681488556,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
580.1941903634,555.251538337646,579.644454106688,555.213957293434,33.7588248233466,-84.1187296542146,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
699.645621946082,606.866752947471,698.063884197734,606.866502846088,31.6262869710686,-84.2398236381598,"Med Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
571.498305540532,633.945182606404,568.124981079251,633.950857407656,31.1687360938732,-81.3772082399491,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
508.662453684025,649.144444066633,510.83193747513,649.155907799015,34.0101772533723,-84.2744517066342,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
